1.2931,103.8558,52.230.125.160
1.2931,103.8558,52.237.74.204
1.2931,103.8558,52.74.166.163
1.2931,103.8558,52.74.176.156
1.2931,103.8558,52.74.227.139
1.2931,103.8558,52.77.134.188
1.2931,103.8558,52.77.134.216
1.2931,103.8558,52.77.221.152
1.2931,103.8558,52.77.230.176
1.2931,103.8558,52.77.233.236
1.2931,103.8558,52.77.33.135
1.2931,103.8558,54.169.37.162
1.2931,103.8558,54.169.62.158
1.2931,103.8558,54.251.169.81
1.2931,103.8558,54.254.184.32
1.2931,103.8558,54.255.235.79
12.9833,77.5833,139.59.0.0
12.9833,77.5833,139.59.29.135
12.9833,77.5833,139.59.29.201
12.9833,77.5833,139.59.3.208
12.9833,77.5833,159.65.149.232
12.9833,77.5833,199.255.138.91
12.9833,77.5833,59.145.153.101
13.0196,77.6739,103.83.81.127
13.0833,80.2833,104.211.246.109
13.0833,80.2833,169.38.100.25
1.32123,103.695,148.66.136.121
1.32123,103.695,148.66.136.152
1.32123,103.695,148.66.136.61
1.32123,103.695,148.66.137.15
1.32123,103.695,148.66.137.19
1.32123,103.695,148.66.137.21
1.32123,103.695,148.66.137.26
1.32123,103.695,182.50.129.22
1.32123,103.695,182.50.149.1
1.32509,103.894,101.100.204.21
1.32509,103.894,119.31.232.190
1.32509,103.894,119.31.232.200
1.32509,103.894,119.31.232.210
1.32673,103.896,203.195.121.32
1.32673,103.896,203.195.121.33
1.32673,103.896,203.195.121.34
1.32673,103.896,203.195.123.33
1.35538,103.868,159.100.177.51
1.35538,103.868,159.100.190.4
13.7083,100.4562,119.59.98.23
13.7224,100.677,103.246.17.198
13.7563,100.502,1.179.201.18
13.7641,100.577,203.146.249.95
14.5501,121.036,116.66.250.11
14.5501,121.036,116.66.250.125
14.5501,121.036,116.66.250.31
14.5501,121.036,116.66.250.42
14.5547,121.024,103.25.198.220
14.5547,121.024,103.25.199.215
14.5547,121.024,116.93.102.89
14.5547,121.024,116.93.102.91
14.5553,121.024,113.20.145.39
14.5553,121.024,113.20.146.35
14.5553,121.024,113.20.147.120
14.5553,121.024,113.20.147.64
14.5599,121.013,103.28.202.122
14.5607,121.016,110.50.227.98
14.5607,121.016,110.50.228.25
14.5607,121.016,110.50.230.195
14.5607,121.016,110.50.230.196
14.5607,121.016,110.50.231.9
14.5732,121.0697,125.212.43.67
14.5732,121.0697,125.212.43.68
14.5732,121.0697,125.212.43.69
14.5785,121.051,112.78.60.16
14.5785,121.051,112.78.60.17
14.5785,121.051,112.78.60.18
14.5785,121.051,112.78.60.19
14.5785,121.051,112.78.60.21
14.5785,121.051,112.78.61.24
14.5886,121.1757,202.61.65.21
14.5886,121.1757,202.61.65.42
14.5886,121.1757,202.61.65.55
14.5886,121.1757,202.61.65.57
14.5886,121.1757,202.61.65.59
14.5886,121.1757,202.61.65.60
14.5886,121.1757,202.61.65.63
14.5995,120.984,122.252.26.1
14.5995,120.984,123.108.122.113
14.5995,120.984,203.161.176.156
14.5995,120.984,203.161.176.3
14.5995,120.984,203.161.177.109
14.5995,120.984,203.161.177.148
14.5995,120.984,59.152.45.173
14.6274,121.0675,203.177.6.137
14.6975,121.0878,110.92.25.198
14.6975,121.0878,110.92.25.69
14.6975,121.0878,110.92.25.88
15.2293,120.7005,103.11.40.1
15.2293,120.7005,103.11.40.101
15.2293,120.7005,103.11.40.102
15.2293,120.7005,103.11.40.2
15.2293,120.7005,103.11.41.141
15.2293,120.7005,103.11.41.142
15.2293,120.7005,103.11.41.67
15.2293,120.7005,103.11.43.1
15.2293,120.7005,103.11.43.101
15.2293,120.7005,103.11.43.102
15.2293,120.7005,103.11.43.2
15.2293,120.7005,103.11.43.41
15.2293,120.7005,103.11.43.42
15.2293,120.7005,103.11.43.43
15.2293,120.7005,103.11.43.45
15.2293,120.7005,103.11.43.46
15.2293,120.7005,103.19.32.101
15.2293,120.7005,103.19.32.102
15.2293,120.7005,114.141.223.11
15.2293,120.7005,114.141.223.41
15.3,-61.4,69.57.242.66
15.3,-61.4,69.57.242.67
15.3,-61.4,69.57.242.68
15.3,-61.4,69.57.242.71
15.3,-61.4,69.57.242.74
15.85,108.3833,45.252.251.236
16.0678,108.2208,103.234.36.30
17.1175,-61.8456,208.0.228.153
17.1175,-61.8456,208.0.228.159
17.1175,-61.8456,208.0.228.176
17.1175,-61.8456,208.0.228.178
17.1175,-61.8456,208.0.228.187
17.1175,-61.8456,208.0.228.202
17.1175,-61.8456,208.0.228.203
17.1175,-61.8456,208.0.228.243
17.1333,-62.6167,198.167.222.108
17.251,-88.759,193.105.213.10
17.251,-88.759,193.105.213.100
17.251,-88.759,193.105.213.11
17.251,-88.759,193.105.213.12
17.251,-88.759,193.105.213.13
17.251,-88.759,193.105.213.14
17.251,-88.759,193.105.213.15
17.251,-88.759,193.105.213.155
17.251,-88.759,193.105.213.16
17.251,-88.759,193.105.213.168
17.251,-88.759,193.105.213.169
17.251,-88.759,193.105.213.170
17.251,-88.759,193.105.213.172
17.251,-88.759,193.105.213.173
17.251,-88.759,193.105.213.174
17.251,-88.759,193.105.213.175
17.251,-88.759,193.105.213.176
17.251,-88.759,193.105.213.177
17.251,-88.759,193.105.213.178
17.251,-88.759,193.105.213.179
17.251,-88.759,193.105.213.18
17.251,-88.759,193.105.213.180
17.251,-88.759,193.105.213.182
17.251,-88.759,193.105.213.183
17.251,-88.759,193.105.213.19
17.251,-88.759,193.105.213.191
17.251,-88.759,193.105.213.193
17.251,-88.759,193.105.213.194
17.251,-88.759,193.105.213.195
17.251,-88.759,193.105.213.198
17.251,-88.759,193.105.213.199
17.251,-88.759,193.105.213.20
17.251,-88.759,193.105.213.200
17.251,-88.759,193.105.213.206
17.251,-88.759,193.105.213.21
17.251,-88.759,193.105.213.211
17.251,-88.759,193.105.213.213
17.251,-88.759,193.105.213.22
17.251,-88.759,193.105.213.222
17.251,-88.759,193.105.213.23
17.251,-88.759,193.105.213.24
17.251,-88.759,193.105.213.240
17.251,-88.759,193.105.213.241
17.251,-88.759,193.105.213.242
17.251,-88.759,193.105.213.243
17.251,-88.759,193.105.213.244
17.251,-88.759,193.105.213.245
17.251,-88.759,193.105.213.246
17.251,-88.759,193.105.213.252
17.251,-88.759,193.105.213.27
17.251,-88.759,193.105.213.28
17.251,-88.759,193.105.213.30
17.251,-88.759,193.105.213.32
17.251,-88.759,193.105.213.34
17.251,-88.759,193.105.213.35
17.251,-88.759,193.105.213.36
17.251,-88.759,193.105.213.37
17.251,-88.759,193.105.213.38
17.251,-88.759,193.105.213.39
17.251,-88.759,193.105.213.40
17.251,-88.759,31.220.0.137
17.251,-88.759,31.220.0.141
17.251,-88.759,31.220.1.119
17.251,-88.759,31.220.1.173
17.251,-88.759,31.220.1.23
17.251,-88.759,31.220.2.120
17.251,-88.759,31.220.2.150
17.251,-88.759,31.220.2.174
17.251,-88.759,31.220.2.200
17.251,-88.759,31.220.3.10
17.251,-88.759,31.220.3.200
17.251,-88.759,31.220.3.54
17.251,-88.759,31.220.40.22
17.251,-88.759,31.220.40.29
17.251,-88.759,31.220.40.82
17.251,-88.759,31.220.41.155
17.251,-88.759,31.220.41.176
17.385,78.4867,103.67.236.191
17.4833,-88.1833,186.2.166.135
17.4833,-88.1833,186.2.166.165
17.4833,-88.1833,186.2.166.166
17.4833,-88.1833,186.2.166.17
17.4833,-88.1833,186.2.166.33
17.4833,-88.1833,198.144.120.146
17.4833,-88.1833,198.144.120.148
17.4833,-88.1833,198.144.120.155
17.4833,-88.1833,198.144.121.103
17.4833,-88.1833,198.144.121.106
17.4833,-88.1833,198.144.121.133
17.4833,-88.1833,198.144.121.209
17.4833,-88.1833,198.144.121.78
17.4964,-88.1824,181.114.240.47
17.4964,-88.1824,181.114.240.97
17.4977,-88.1867,190.115.18.23
17.4977,-88.1867,190.115.18.48
17.4977,-88.1867,190.115.18.9
17.4977,-88.1867,190.115.19.118
17.4977,-88.1867,190.115.19.122
17.4977,-88.1867,190.115.19.170
17.4977,-88.1867,190.115.19.186
17.4977,-88.1867,190.115.19.22
17.4977,-88.1867,190.115.19.42
17.4977,-88.1867,190.115.24.14
17.4977,-88.1867,190.115.24.50
17.4977,-88.1867,190.115.24.54
17.4977,-88.1867,190.115.24.82
17.4977,-88.1867,190.115.24.90
17.4977,-88.1867,190.115.26.102
17.4977,-88.1867,190.115.26.126
17.4977,-88.1867,190.115.26.150
17.4977,-88.1867,190.115.26.246
17.4977,-88.1867,190.115.26.42
17.4977,-88.1867,190.115.26.58
17.4977,-88.1867,190.115.26.74
17.4977,-88.1867,190.115.26.94
17.4977,-88.1867,190.115.27.2
17.4977,-88.1867,190.115.27.3
17.4977,-88.1867,190.115.27.4
17.5046,-88.1962,95.168.206.228
17.5116,-88.2292,190.115.22.12
17.5116,-88.2292,190.115.22.176
17.5116,-88.2292,190.115.22.177
17.5116,-88.2292,190.115.22.178
17.5116,-88.2292,190.115.22.179
17.5116,-88.2292,190.115.22.18
17.5116,-88.2292,190.115.22.19
17.5116,-88.2292,190.115.22.208
17.5116,-88.2292,190.115.22.209
17.5116,-88.2292,190.115.22.210
17.5116,-88.2292,190.115.22.211
17.5116,-88.2292,190.115.22.212
17.5116,-88.2292,190.115.22.213
17.5116,-88.2292,190.115.22.214
17.5116,-88.2292,190.115.22.216
17.5116,-88.2292,190.115.22.22
17.5116,-88.2292,190.115.22.27
17.5116,-88.2292,190.115.22.8
18.4167,-64.6167,204.11.56.48
18.4167,-64.6167,208.64.45.40
18.4167,-64.6167,208.64.45.54
18.4239,-64.6201,208.91.197.104
18.4239,-64.6201,208.91.197.108
18.4239,-64.6201,208.91.197.67
18.4239,-64.6201,208.91.197.91
18.4286,-64.6185,46.174.191.46
18.4286,-64.6185,46.174.191.59
18.4286,-64.6185,46.174.191.65
18.4286,-64.6185,46.174.191.66
18.4286,-64.6185,46.174.191.67
18.4286,-64.6185,5.100.155.211
18.4286,-64.6185,91.202.62.11
18.4286,-64.6185,91.202.62.12
18.4286,-64.6185,91.202.62.19
18.4286,-64.6185,91.202.62.21
18.4286,-64.6185,91.202.63.102
18.4286,-64.6185,91.202.63.11
18.4286,-64.6185,91.202.63.120
18.4286,-64.6185,91.202.63.16
18.4286,-64.6185,91.202.63.17
18.4286,-64.6185,91.202.63.19
18.4286,-64.6185,91.202.63.25
18.4286,-64.6185,91.202.63.26
18.4286,-64.6185,91.202.63.33
18.4286,-64.6185,91.202.63.41
18.4286,-64.6185,91.202.63.44
18.4286,-64.6185,91.202.63.64
18.4286,-64.6185,91.202.63.67
18.4286,-64.6185,91.202.63.7
18.4286,-64.6185,91.202.63.8
18.4286,-64.6185,91.202.63.81
18.4286,-64.6185,91.202.63.84
18.5333,73.8667,104.211.66.220
18.5333,73.8667,13.71.16.100
18.5333,73.8667,13.71.16.105
18.5333,73.8667,13.71.16.123
18.5333,73.8667,13.71.16.217
18.5333,73.8667,13.71.16.90
18.5333,73.8667,13.71.17.126
18.5333,73.8667,13.71.17.151
18.5333,73.8667,13.71.17.180
18.5333,73.8667,13.71.17.239
18.5333,73.8667,13.71.17.78
18.5333,73.8667,13.71.18.227
18.5333,73.8667,13.71.18.247
18.5333,73.8667,13.71.18.27
18.5333,73.8667,13.71.18.59
18.5333,73.8667,13.71.18.66
18.5333,73.8667,13.71.19.132
18.5333,73.8667,13.71.19.139
18.5333,73.8667,13.71.19.175
18.5333,73.8667,13.71.19.21
18.5333,73.8667,13.71.19.50
18.5333,73.8667,13.71.19.83
18.5333,73.8667,13.71.20.203
18.5333,73.8667,13.71.21.169
18.5333,73.8667,13.71.22.100
18.5333,73.8667,13.71.22.203
18.5333,73.8667,13.71.22.211
18.5333,73.8667,13.71.22.231
18.5333,73.8667,13.71.23.145
18.5333,73.8667,13.71.23.24
18.5333,73.8667,13.71.23.75
18.5333,73.8667,13.71.24.107
18.5333,73.8667,13.71.24.59
18.5333,73.8667,13.71.24.63
18.5333,73.8667,13.71.25.60
18.5333,73.8667,13.71.26.195
18.5333,73.8667,13.71.26.219
18.5333,73.8667,13.71.26.233
18.5333,73.8667,13.71.26.83
18.5333,73.8667,13.71.26.94
18.5333,73.8667,13.71.27.11
18.5333,73.8667,13.71.27.99
18.5333,73.8667,13.71.28.179
18.5333,73.8667,13.71.29.111
18.5333,73.8667,13.71.29.132
18.5333,73.8667,13.71.29.144
18.5333,73.8667,13.71.30.140
18.5333,73.8667,13.71.30.246
18.5333,73.8667,13.71.31.139
18.5333,73.8667,13.71.31.14
18.5333,73.8667,13.71.31.228
18.5333,73.8667,52.140.100.10
18.5333,73.8667,52.140.100.17
18.5333,73.8667,52.140.100.182
18.5333,73.8667,52.140.100.19
18.5333,73.8667,52.140.100.197
18.5333,73.8667,52.140.100.20
18.5333,73.8667,52.140.100.204
18.5333,73.8667,52.140.100.208
18.5333,73.8667,52.140.100.215
18.5333,73.8667,52.140.100.22
18.5333,73.8667,52.140.100.228
18.5333,73.8667,52.140.100.33
18.5333,73.8667,52.140.100.4
18.5333,73.8667,52.140.100.8
18.5333,73.8667,52.140.96.162
18.5333,73.8667,52.140.97.117
18.5333,73.8667,52.140.97.19
18.5333,73.8667,52.140.98.181
18.5,-77.65,72.252.33.150
18.975,72.8258,103.21.58.156
18.975,72.8258,103.21.59.149
18.975,72.8258,104.211.176.134
18.975,72.8258,104.211.176.219
18.975,72.8258,104.211.176.46
18.975,72.8258,104.211.176.97
18.975,72.8258,104.211.177.132
18.975,72.8258,104.211.177.150
18.975,72.8258,104.211.177.166
18.975,72.8258,104.211.177.190
18.975,72.8258,104.211.177.223
18.975,72.8258,104.211.177.232
18.975,72.8258,104.211.177.59
18.975,72.8258,104.211.177.77
18.975,72.8258,104.211.177.83
18.975,72.8258,104.211.177.99
18.975,72.8258,104.211.178.166
18.975,72.8258,104.211.178.195
18.975,72.8258,104.211.178.201
18.975,72.8258,104.211.178.251
18.975,72.8258,104.211.178.73
18.975,72.8258,104.211.178.91
18.975,72.8258,104.211.178.92
18.975,72.8258,104.211.179.101
18.975,72.8258,104.211.179.135
18.975,72.8258,104.211.179.172
18.975,72.8258,104.211.179.208
18.975,72.8258,104.211.179.237
18.975,72.8258,104.211.179.67
18.975,72.8258,104.211.180.26
18.975,72.8258,104.211.181.114
18.975,72.8258,104.211.181.122
18.975,72.8258,104.211.181.160
18.975,72.8258,104.211.181.187
18.975,72.8258,104.211.181.212
18.975,72.8258,104.211.181.49
18.975,72.8258,104.211.181.77
18.975,72.8258,104.211.182.154
18.975,72.8258,104.211.182.202
18.975,72.8258,104.211.182.72
18.975,72.8258,104.211.183.10
18.975,72.8258,104.211.183.141
18.975,72.8258,104.211.183.191
18.975,72.8258,104.211.184.136
18.975,72.8258,104.211.184.72
18.975,72.8258,104.211.186.108
18.975,72.8258,104.211.186.18
18.975,72.8258,104.211.186.52
18.975,72.8258,104.211.187.129
18.975,72.8258,104.211.187.30
18.975,72.8258,104.211.188.143
